,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
10,59fWFpyDg01BTEH-Hh6jdw,McDonald's,2702 Philadelphia Pike,Claymont,DE,19703,39.794113,-75.4673805,1.5,25,1,"{'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'loud'"", 'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}""}","Food, Coffee & Tea, Fast Food, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
11,YdpDpp130fxiX2DUdQLSqg,Bardea Food & Drink,620 N Market St,Wilmington,DE,19801,39.742496,-75.54969,4.5,181,1,"{'CoatCheck': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'None', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BikeParking': 'False'}","Bars, Restaurants, Nightlife, Italian","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0'}"
12,EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,222 Main St,Wilmington,DE,19804,39.713166,-75.646243,4.0,50,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, American (Traditional), Diners, Breakfast & Brunch","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}"
13,Vo4NZBtF3mr6EJitNnq-Wg,Pizzeria Maki,"4007 Kennett Pike, Ste A",Greenville,DE,19807,39.7797569,-75.5983935,5.0,13,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza, Salad, Sushi Bars",
14,xNWueX3uZjmixQUkY38GzQ,KFC,1925 Lancaster Ave,Wilmington,DE,19805,39.7469589437,-75.5741865492,3.0,5,1,"{'WiFi': ""'free'"", 'Caters': 'True', 'Ambience': 'None', 'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'None'}","Restaurants, Chicken Wings, Fast Food, Chicken Shop","{'Monday': '0:0-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-0:0'}"
15,sFtEbnWDtIADseyr8Lx6Qw,Spice N' Nice,3125 New Castle Ave,New Castle,DE,19720,39.70981,-75.5498425,5.0,11,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'NoiseLevel': ""'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'HasTV': 'True'}","Caribbean, Restaurants, Food","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '8:30-18:0'}"
16,ulwns2OavT81v6zG-Sk6ng,Wawa,7 E Commons Blvd,New Castle,DE,19720,39.69444,-75.598866,3.0,8,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Food, Automotive, Sandwiches, Convenience Stores, Coffee & Tea, Gas Stations, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
17,B6zs6ywn7TfhOmmDtuWQkw,Farm a Sea Bistro & Crafthouse,56 S Old Baltimore Pike,Newark,DE,19702,39.6624417,-75.6636292,3.0,28,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'quiet'"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False'}","Beer Bar, Cafes, Bars, Pubs, Nightlife, American (New), Brasseries, Restaurants","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-22:0'}"
18,qmDm7guS7TAZTSDFYY2bug,Pizza Hut,3611 Kirkwood Hwy,Wilmington,DE,19808,39.7346451,-75.637351,1.5,45,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Pizza, Chicken Wings, Restaurants, Italian","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-0:0'}"
19,SkWaAf50KiN2m0zXfnAuiA,Luigi's Cafe,723 Ace Memorial Dr,Hockessin,DE,19707,39.7939487,-75.7093531,4.5,63,1,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False'}","Cheesesteaks, Restaurants, Italian, Pizza, Salad","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
20,D392vqhMjDPkHw1U8p66Uw,Maryland Avenue Sub Shop,623 Maryland Ave,Wilmington,DE,19805,39.7380955,-75.565708,4.0,15,1,"{'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'None', 'BikeParking': 'False', 'HasTV': 'True'}","Sandwiches, Restaurants, Cheesesteaks","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
21,O1gJVygW6UVgKCpErmYZfw,Subway Restaurants,1710 Marsh Rd,Wilmington,DE,19810,39.801018,-75.5060555,2.5,7,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Fast Food, Sandwiches","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}"
22,ggJXlslLYndvE7n3hgJBCQ,Capital One 360 Café,802 Delaware Ave,Wilmington,DE,19801,39.7496704,-75.5546354,4.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Financial Services, Food, Restaurants, Cafes, Banks & Credit Unions, Coffee & Tea","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}"
23,CKKY7kxtznKVzm9FBzAL4w,Little Caesars Pizza,2500 Foulk Rd,Wilmington,DE,19810,39.8252423566,-75.4990676847,2.0,14,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True'}","Food, Italian, Pizza, Restaurants",
24,Q4OTSH9DaoeqtYcg6qYtZg,Subway,"4721 Kirkwood Hwy, Unit  5",Wilmington,DE,19808,39.7225838297,-75.6624078155,1.0,5,1,"{'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True'}","Fast Food, Sandwiches, Restaurants","{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}"
25,OlOVRlcEstxKK_6hMjy63A,Hollywood Grill,1811 Concord Pike,Wilmington,DE,19803,39.786959,-75.545275,3.5,190,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'None'}","Restaurants, Diners","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
